# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BECKER_TAMOXIFEN_RESISTANCE_...1         SET      50     -0.16561   -0.0087522        0.184      0.81594 BECKER_TAMOXIFEN_RESISTANCE_DN
BECKER_TAMOXIFEN_RESISTANCE_...2         SET      51       0.1664    0.0088816      0.18845      0.18862 BECKER_TAMOXIFEN_RESISTANCE_UP
BEGUM_TARGETS_OF_PAX3_FOXO1_...1         SET       7      0.87858     0.017395      0.53445     0.050108 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3
BEGUM_TARGETS_OF_PAX3_FOXO1_...2         SET      41    -0.012357  -0.00059154      0.21387      0.52304 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN
BEGUM_TARGETS_OF_PAX3_FOXO1_...3         SET      53      0.19949     0.010854      0.20178      0.16142 BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP
BEIER_GLIOMA_STEM_CELL_DN                SET      62     -0.11434    -0.006727      0.14945      0.77788 BEIER_GLIOMA_STEM_CELL_DN
BEIER_GLIOMA_STEM_CELL_UP                SET      36     -0.22894    -0.010271       0.2119      0.86001 BEIER_GLIOMA_STEM_CELL_UP
BENITEZ_GBM_PROTEASOME_INHIB...          SET      45     -0.26143    -0.013109      0.19011      0.91545 BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE
BENNETT_SYSTEMIC_LUPUS_ERYTH...          SET      25     -0.10311   -0.0038561      0.28043      0.64345 BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS
BENPORATH_CYCLING_GENES                  SET     591      0.10511     0.018807     0.052038     0.021703 BENPORATH_CYCLING_GENES
BENPORATH_EED_TARGETS                    SET     909    -0.016735    -0.003679     0.047757      0.63699 BENPORATH_EED_TARGETS
BENPORATH_ES_1                           SET     340     0.010088     0.001379     0.066845      0.44002 BENPORATH_ES_1
BENPORATH_ES_2                           SET      32     -0.41029    -0.017356       0.2041      0.97779 BENPORATH_ES_2
BENPORATH_ES_CORE_NINE                   SET       8      0.32644    0.0069091       0.3983      0.20623 BENPORATH_ES_CORE_NINE
BENPORATH_ES_CORE_NINE_CORRE...          SET      91    -0.075093   -0.0053479      0.13009      0.71811 BENPORATH_ES_CORE_NINE_CORRELATED
BENPORATH_ES_WITH_H3K27ME3               SET     988  -7.5365e-05  -1.7233e-05     0.045975      0.50065 BENPORATH_ES_WITH_H3K27ME3
BENPORATH_MYC_MAX_TARGETS                SET     688      0.14056     0.027058     0.046411    0.0012301 BENPORATH_MYC_MAX_TARGETS
BENPORATH_MYC_TARGETS_WITH_E...          SET     203    -0.013234   -0.0014032     0.086988      0.56046 BENPORATH_MYC_TARGETS_WITH_EBOX
BENPORATH_NANOG_TARGETS                  SET     897     0.076507     0.016714     0.044209     0.041774 BENPORATH_NANOG_TARGETS
BENPORATH_NOS_TARGETS                    SET     168      0.12992     0.012544     0.099255     0.095285 BENPORATH_NOS_TARGETS
BENPORATH_OCT4_TARGETS                   SET     266     0.084928      0.01029     0.079876      0.14384 BENPORATH_OCT4_TARGETS
BENPORATH_PRC2_TARGETS                   SET     566     0.023005     0.004031     0.061325      0.35378 BENPORATH_PRC2_TARGETS
BENPORATH_PROLIFERATION                  SET     141      0.13153     0.011644     0.098173     0.090164 BENPORATH_PROLIFERATION
BENPORATH_SOX2_TARGETS                   SET     674      0.10836     0.020654     0.050939     0.016709 BENPORATH_SOX2_TARGETS
BENPORATH_SUZ12_TARGETS                  SET     868     0.023285    0.0050082     0.049089      0.31763 BENPORATH_SUZ12_TARGETS
BERENJENO_ROCK_SIGNALING_NOT...1         SET      45      0.12045      0.00604      0.20367      0.27713 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN
BERENJENO_ROCK_SIGNALING_NOT...2         SET      27     -0.72239    -0.028073      0.24797      0.99821 BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP
BERENJENO_TRANSFORMED_BY_RHO...1         SET     362    -0.075771     -0.01068     0.068159      0.86685 BERENJENO_TRANSFORMED_BY_RHOA_DN
BERENJENO_TRANSFORMED_BY_RHO...2         SET      28      0.13433    0.0053161      0.24938      0.29506 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN
BERENJENO_TRANSFORMED_BY_RHO...3         SET      19     -0.35643    -0.011622      0.32186      0.86593 BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP
BERENJENO_TRANSFORMED_BY_RHO...4         SET      27       0.1373    0.0053356       0.2802      0.31207 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN
BERENJENO_TRANSFORMED_BY_RHO...5         SET       8    -0.070097   -0.0014836      0.48366      0.55762 BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP
BERENJENO_TRANSFORMED_BY_RHO...6         SET     507     0.052571     0.008733      0.05463      0.16796 BERENJENO_TRANSFORMED_BY_RHOA_UP
BERGER_MBD2_TARGETS                      SET       4     -0.45314   -0.0067823      0.71896      0.73573 BERGER_MBD2_TARGETS
BERNARD_PPAPDC1B_TARGETS_DN              SET      55      0.19702     0.010919      0.18459      0.14291 BERNARD_PPAPDC1B_TARGETS_DN
BERNARD_PPAPDC1B_TARGETS_UP              SET      34      0.14103    0.0061489      0.20705       0.2479 BERNARD_PPAPDC1B_TARGETS_UP
BERTUCCI_INVASIVE_CARCINOMA_...1         SET      43     -0.21186    -0.010385       0.2047      0.84965 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN
BERTUCCI_INVASIVE_CARCINOMA_...2         SET      22      0.78779     0.027639      0.28747    0.0030714 BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
BERTUCCI_MEDULLARY_VS_DUCTAL...1         SET     158     -0.20526    -0.019225      0.10648      0.97305 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN
BERTUCCI_MEDULLARY_VS_DUCTAL...2         SET     176      0.25609     0.025303     0.096389    0.0039475 BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP
BHATI_G2M_ARREST_BY_2METHOXY...1         SET     112     0.059543    0.0047016      0.11673      0.30499 BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN
